Feature	CON1	CON2	CON4	CON5	CON3	CON6	CON24	CON25	CON26	CON27	CON28	CON29	CON30	CON31	CON32	CON33	CON34	CON35	CON36	CON37	CON7	CON8	CON9	CON10	CON11	CON12	CON13	CON14	CON15	CON16	CON17	CON18	CON19	CON43	CON44	CON45	CON38	CON39	CON40	CON41	CON42	CON46	CON47	CON20	CON21	CON22	CON23	MI33	MI32	MI38	MI36	MI34	MI35	MI37	MI30	MI27	MI28	MI29	MI31	MI17	MI21	MI20	MI24	MI23	MI26	MI19	MI18	MI15	MI25	MI22	MI14	MI16	MI2	MI1	MI12	MI4	MI11	MI13	MI3	MI8	MI5	MI9	MI7	MI10	MI6
WJJB01	0	1.39869802406354e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00144094254594768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WJKB01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0201150403321875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WJKC01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000144200067293365	0	0	0	0	0	0	0.00065243576017128	0	0	0	0	0	0	0	0	0	0.00072047127297384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WJKL01	0	0	0	0	0	0.00434930922735801	0	0.00121142780226804	0.00060773853737592	0	0.00089748703629834	0	0	0.00589266113347071	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00795521508544491	0	0.000259889942259235	0	0	0	0.00142949525203362	0.00060781036316667	0	0	0.00067553334447114	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00263046501783876	0	0	0	0	0	0	0	0.00152978296204224	6.48551891717775e-05	0	0	0	0	0	0	0	0	0	8.56538385767757e-05	0	0	0	0	0.00058126536999774	0	0	0	0.00040929927963324	0	0	0	0	0.00305487871404153
WJKR01	0	0	0	0	0	0	0	0	0	0.00112093660480755	0	0	0.00163826998689384	0	0	0	0	0	0.00405122843700993	0	0	0	0	0	0	0	0	0	0.00184394741335152	0	0	0.00239674043301108	0.00251514805076025	0.00275688370035054	0	0	0	0.00039224516775744	0	0.00392282210728191	0.00067838221992504	0.00071274144116319	0	0	0	0	0	0	0	0	0	0	0	0	0.00093646244218053	0	0	0.00044384584774557	0	0	0	2.28254294849116e-05	0	0	0	0	0	0	0	0	0	0.00150550542670746	3.47988010653072e-05	0	0	0	0	0	0	0	0	0	0	0	0
WJKV01	0	0	0	0	0	0	0	0	0	0	0.00077782209812523	0.00109525692902124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00053058440081859	0	0	0	0	0	0	0	0	0	0	0.000217913982087471	0	0.00610216772243853	0	0	0	0	0	0.00204081632653059	0	0	0	0	0	0	0	0.00173944070291244	0	0	0	0	0	0.00296395448895687	0	0	0	0	0	0	0.0015257038721799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WJKY01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00144829583856327	0	0	0	0	0.000264875541196322	0	0	0	0	0.00322507638338802	0	0	0	0	0	0	0	0	0.00571798100813451	0	0	0	0	0	0	0.0032949993539217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00110412205567449	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00053961918303366	0.00129886742696328	0	0	6.11255329637094e-06	0	0	0	0	0	0	0	0	0	0
WOR-SM1-SCG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00241180365080865	0	0	0	0	0	0	0	0.00563234001757611	0	0	0	0	0	0.0011113613086461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00073464140316507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00063999999999999	0	0
WUQV01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00211438565350176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wolframiiraptoraceae	0	0	0.00119014559447772	0	0	0	0	0	0	0.00118321086063021	0	0	0.00170380078636958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00395462171446833	0	0.00173581566318369	0	0	0	0	0	0	0	0	0	0	0.00150022503375504	0	0	0	0	6.86666987111262e-05	0.00099225489925854	0	0.000294666535703762	0	0	7.51374781044693e-05	0	0.000168355321558664	0	0	0	0	0	0	0	0	0	0	0.0008608870324905	0	0	0.00061991399923248	0	0.00088519075860846	4.48253908400535e-06	0	0	0	0	0.000163719711853307	0	0	0	0.00255033038370879	0
Wukongarchaeaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00765801027875157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.55757461491934e-06	0	0	0	0	0	0	0	0	0.00231848216700798	0
YT1-039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00101284232122683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000226600105746716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.05627664818547e-05	0	0	0	0	0	0	0	0	0	0
YT1-057	0	0	0.00130916015392548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00130684788290643	0	0	0	0	0	0.00271585379653728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00048455872851789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00267712018357395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
